,spread,half_life_roll,mean_crossings_roll,adf_p_roll,mr_regime_v2,mr_regime_adf,mr_regime_final
2017-04-07,0.010878537428095969,,,,0,0,0
2017-04-10,0.006462672235615141,,,,0,0,0
2017-04-11,-0.010997808383469865,,,,0,0,0
2017-04-12,-0.007549879591321362,,,,0,0,0
2017-04-13,0.0069140208344486975,,,,0,0,0
2017-04-17,-0.008202340904310157,,,,0,0,0
2017-04-18,-0.0036026244973377253,,,,0,0,0
2017-04-19,0.007312573296776481,,,,0,0,0
2017-04-20,-0.00733027004588882,,,,0,0,0
2017-04-21,-0.004598502500966051,,,,0,0,0
2017-04-24,0.0027516977438477586,,,,0,0,0
2017-04-25,-0.013028209042409644,,,,0,0,0
2017-04-26,0.00029666409827777684,,,,0,0,0
2017-04-27,0.02251914964010493,,,,0,0,0
2017-04-28,0.013121645164283047,,,,0,0,0
2017-05-01,0.009881714309571965,,,,0,0,0
2017-05-02,0.0006972640894020721,,,,0,0,0
2017-05-03,0.04859916744023063,,,,0,0,0
2017-05-04,0.03311573546272406,,,,0,0,0
2017-05-05,0.018958557382265262,,,,0,0,0
2017-05-08,0.020564388291578473,,,,0,0,0
2017-05-09,0.02158329086274069,,,,0,0,0
2017-05-10,-0.09328512044615378,,,,0,0,0
2017-05-11,-0.02795879775120258,,,,0,0,0
2017-05-12,-0.06199707748186034,,,,0,0,0
2017-05-15,-0.06249513599972212,,,,0,0,0
2017-05-16,-0.060796762079621924,,,,0,0,0
2017-05-17,-0.03773801689373846,,,,0,0,0
2017-05-18,0.007750453432120219,,,,0,0,0
2017-05-19,0.0305858675141355,,,,0,0,0
2017-05-22,0.019175353912513682,,,,0,0,0
2017-05-23,-0.01886203819244625,,,,0,0,0
2017-05-24,-0.060119083646130056,,,,0,0,0
2017-05-25,-0.03199748423642168,,,,0,0,0
2017-05-26,-0.02787491485390814,,,,0,0,0
2017-05-30,-0.020470309896831518,,,,0,0,0
2017-05-31,-0.007053584694102222,,,,0,0,0
2017-06-01,-0.029872391956248245,,,,0,0,0
2017-06-02,-0.05530962181931942,,,,0,0,0
2017-06-05,-0.06274987047005509,,,,0,0,0
2017-06-06,-0.08251423204040731,,,,0,0,0
2017-06-07,-0.08088634609443868,,,,0,0,0
2017-06-08,-0.08338532758270412,,,,0,0,0
2017-06-09,-0.03687316263498275,,,,0,0,0
2017-06-12,-0.009382135221972732,,,,0,0,0
2017-06-13,-0.0038099489715233137,,,,0,0,0
2017-06-14,0.0033246011588530244,,,,0,0,0
2017-06-15,0.008178792849311112,,,,0,0,0
2017-06-16,-0.021335831116320758,,,,0,0,0
2017-06-19,0.010410097900654725,,,,0,0,0
2017-06-20,-0.03642703960019733,,,,0,0,0
2017-06-21,-0.02533160051927963,,,,0,0,0
2017-06-22,-0.06921680317398549,,,,0,0,0
2017-06-23,-0.07331928559576184,,,,0,0,0
2017-06-26,-0.06351686639880771,,,,0,0,0
2017-06-27,-0.06880282782908531,,,,0,0,0
2017-06-28,-0.07402905986029129,,,,0,0,0
2017-06-29,-0.03105702582324188,,,,0,0,0
2017-06-30,-0.02030387285838864,,,,0,0,0
2017-07-03,-0.010790253731244981,,,,0,0,0
2017-07-05,-0.024689606982714274,,,,0,0,0
2017-07-06,-0.001078973519887727,,,,0,0,0
2017-07-07,0.003520723938443826,,,,0,0,0
2017-07-10,-0.02020614286918132,,,,0,0,0
2017-07-11,-0.0927092304475603,,,,0,0,0
2017-07-12,-0.11757411998718093,,,,0,0,0
2017-07-13,-0.11536130094020636,,,,0,0,0
2017-07-14,-0.1386855557697262,,,,0,0,0
2017-07-17,-0.13580819181749026,,,,0,0,0
2017-07-18,-0.1494755199785751,,,,0,0,0
2017-07-19,-0.15709899491646673,,,,0,0,0
2017-07-20,-0.14487694342805013,,,,0,0,0
2017-07-21,-0.13874718642839445,,,,0,0,0
2017-07-24,-0.14396716831805834,,,,0,0,0
2017-07-25,-0.2053557911828099,,,,0,0,0
2017-07-26,-0.19760918435811248,,,,0,0,0
2017-07-27,-0.18268156221973686,,,,0,0,0
2017-07-28,-0.1745580648144136,,,,0,0,0
2017-07-31,-0.17174594244228913,,,,0,0,0
2017-08-01,-0.13988462773488175,,,,0,0,0
2017-08-02,-0.13971073874760043,,,,0,0,0
2017-08-03,-0.13430027886018592,,,,0,0,0
2017-08-04,-0.13818036234364417,,,,0,0,0
2017-08-07,-0.09653229073776592,,,,0,0,0
2017-08-08,-0.07740743016474338,,,,0,0,0
2017-08-09,-0.058776756739217006,,,,0,0,0
2017-08-10,-0.05710533280719976,,,,0,0,0
2017-08-11,-0.06650517522580235,,,,0,0,0
2017-08-14,-0.07230171626050907,,,,0,0,0
2017-08-15,0.0022712416493382293,,,,0,0,0
2017-08-16,0.006885113363245932,,,,0,0,0
2017-08-17,-0.015991584341089604,,,,0,0,0
2017-08-18,-0.029710361400478336,,,,0,0,0
2017-08-21,-0.029001399894448054,,,,0,0,0
2017-08-22,-0.03951618187185901,,,,0,0,0
2017-08-23,-0.03611018662880583,,,,0,0,0
2017-08-24,-0.05398385256369842,,,,0,0,0
2017-08-25,-0.04670014184992999,,,,0,0,0
2017-08-28,-0.04302859789822233,,,,0,0,0
2017-08-29,-0.0315235789083923,,,,0,0,0
2017-08-30,-0.01628493054753255,,,,0,0,0
2017-08-31,-0.03640315618249268,,,,0,0,0
2017-09-01,-0.02979888626616689,,,,0,0,0
2017-09-05,-0.009529080890969377,,,,0,0,0
2017-09-06,0.0030032821781871277,,,,0,0,0
2017-09-07,-0.0035343150570743553,,,,0,0,0
2017-09-08,0.018002131119061016,,,,0,0,0
2017-09-11,0.023450256295707073,,,,0,0,0
2017-09-12,0.06828482946896619,,,,0,0,0
2017-09-13,-0.0338053739198354,,,,0,0,0
2017-09-14,-0.022048888570394443,,,,0,0,0
2017-09-15,-0.01718432253205049,,,,0,0,0
2017-09-18,-0.022197889656259573,,,,0,0,0
2017-09-19,-0.05463314351679993,,,,0,0,0
2017-09-20,-0.06011632381112242,,,,0,0,0
2017-09-21,-0.06093664403584853,,,,0,0,0
2017-09-22,-0.0417467595141745,,,,0,0,0
2017-09-25,-0.0487683745624814,,,,0,0,0
2017-09-26,-0.04409748094840649,,,,0,0,0
2017-09-27,-0.0411566724025918,,,,0,0,0
2017-09-28,-0.04716295937104609,,,,0,0,0
2017-09-29,-0.048418893551839925,,,,0,0,0
2017-10-02,-0.055845141737314474,,,,0,0,0
2017-10-03,-0.0641851019648274,,,,0,0,0
2017-10-04,-0.05244918719062164,,,,0,0,0
2017-10-05,-0.057308319856360423,,,,0,0,0
2017-10-06,-0.03871831097886691,,,,0,0,0
2017-10-09,-0.062237847956943426,,,,0,0,0
2017-10-10,-0.046233304782532736,,,,0,0,0
2017-10-11,-0.029918857662564857,,,,0,0,0
2017-10-12,-0.03476983112959786,,,,0,0,0
2017-10-13,-0.055791112362173045,,,,0,0,0
2017-10-16,-0.08203784353804378,,,,0,0,0
2017-10-17,-0.06647937267858195,,,,0,0,0
2017-10-18,-0.0677376832694161,,,,0,0,0
2017-10-19,-0.08073351854668198,,,,0,0,0
2017-10-20,-0.08677419876156311,,,,0,0,0
2017-10-23,-0.07702404860029954,,,,0,0,0
2017-10-24,-0.09952654315673759,,,,0,0,0
2017-10-25,-0.09073356571865476,,,,0,0,0
2017-10-26,-0.10674893456212553,,,,0,0,0
2017-10-27,-0.09240425266065078,,,,0,0,0
2017-10-30,-0.1136553598916632,,,,0,0,0
2017-10-31,-0.10074899802735993,,,,0,0,0
2017-11-01,-0.14450099736851407,,,,0,0,0
2017-11-02,-0.07357789901988077,,,,0,0,0
2017-11-03,-0.102310049409434,,,,0,0,0
2017-11-06,-0.13339659361185552,,,,0,0,0
2017-11-07,-0.11129513488195308,,,,0,0,0
2017-11-08,-0.11015846874228652,,,,0,0,0
2017-11-09,-0.098179708305969,,,,0,0,0
2017-11-10,-0.11544315887150369,,,,0,0,0
2017-11-13,-0.1270737089877314,,,,0,0,0
2017-11-14,-0.11391746911976108,,,,0,0,0
2017-11-15,-0.1164953684447001,,,,0,0,0
2017-11-16,-0.12133422293014196,,,,0,0,0
2017-11-17,-0.08610621844363031,,,,0,0,0
2017-11-20,-0.12221618472793283,,,,0,0,0
2017-11-21,-0.13160986269140018,,,,0,0,0
2017-11-22,-0.1266413676500875,,,,0,0,0
2017-11-24,-0.14496546897508278,,,,0,0,0
2017-11-27,-0.17633463314997422,,,,0,0,0
2017-11-28,-0.13699850562703553,,,,0,0,0
2017-11-29,-0.1788810254371398,,,,0,0,0
2017-11-30,-0.13129368751098092,,,,0,0,0
2017-12-01,-0.17643973937129753,,,,0,0,0
2017-12-04,-0.18721213409457516,,,,0,0,0
2017-12-05,-0.1935575405419585,,,,0,0,0
2017-12-06,-0.23842980753966603,,,,0,0,0
2017-12-07,-0.27618310102881116,,,,0,0,0
2017-12-08,-0.3146286564616938,,,,0,0,0
2017-12-11,-0.2645591165867134,,,,0,0,0
2017-12-12,-0.2007913631106133,,,,0,0,0
2017-12-13,-0.17874870507260998,,,,0,0,0
2017-12-14,-0.14599917817851704,,,,0,0,0
2017-12-15,-0.16681795399006183,,,,0,0,0
2017-12-18,-0.16247614540785538,,,,0,0,0
2017-12-19,-0.19874382569125637,,,,0,0,0
2017-12-20,-0.19481281305617149,,,,0,0,0
2017-12-21,-0.21337039555216797,,,,0,0,0
2017-12-22,-0.19759018157223562,,,,0,0,0
2017-12-26,-0.16973100804477803,,,,0,0,0
2017-12-27,-0.15889499651759897,,,,0,0,0
2017-12-28,-0.1610834937215011,,,,0,0,0
2017-12-29,-0.14279972184435863,18.382914734030635,25.0,0.18715228138793621,1,0,0
2018-01-02,-0.1408586977999322,18.5220003375788,23.0,0.19501952293031227,1,0,0
2018-01-03,-0.1550314992758035,19.237117187471334,23.0,0.2274680348665814,1,0,0
2018-01-04,-0.12633824096876412,17.711419838595496,21.0,0.1648122217573687,1,0,0
2018-01-05,-0.12756372094270563,17.972365158673963,21.0,0.17810435663754165,1,0,0
2018-01-08,-0.13685606554277974,17.59152564263732,21.0,0.1640928886793413,1,0,0
2018-01-09,-0.13981220711624598,17.21473728399613,21.0,0.1510180148278475,1,0,0
2018-01-10,-0.1338313308609569,17.08983112328902,21.0,0.14893159189916033,1,0,0
2018-01-11,-0.14951464737746223,17.203581312751417,23.0,0.15706938135649318,1,0,0
2018-01-12,-0.13003408644202685,17.031318434166938,23.0,0.1531202467231444,1,0,0
2018-01-16,-0.1284876060295268,16.488483118291704,23.0,0.13319239221602003,1,0,0
2018-01-17,-0.12030353435571439,16.906747745040096,23.0,0.2224161024665013,1,0,0
2018-01-18,-0.1355867744182444,17.137216877676757,23.0,0.24056268214349874,1,0,0
2018-01-19,-0.12050357625801822,16.869796317171716,23.0,0.20114696268653504,1,0,0
2018-01-22,-0.14564685142579403,16.705832453532953,23.0,0.2547780330780237,1,0,0
2018-01-23,-0.1248873492041025,16.88480867375875,23.0,0.20579028722948833,1,0,0
2018-01-24,-0.12430808826681083,16.260381526489578,21.0,0.20496892665873812,1,0,0
2018-01-25,-0.1001850529193058,15.924713942498181,21.0,0.1827444103227429,1,0,0
2018-01-26,-0.10039975691829395,15.751218179524459,21.0,0.1767781444222174,1,0,0
2018-01-29,-0.12416354468146418,15.820510029173619,21.0,0.19467429197468034,1,0,0
2018-01-30,-0.10777433472825537,15.613061890053881,21.0,0.20103940597581155,1,0,0
2018-01-31,-0.10674515821712793,15.793250389566605,23.0,0.19382345456535027,1,0,0
2018-02-01,-0.11120854047770701,15.662262408334803,23.0,0.19587277730114344,1,0,0
2018-02-02,-0.1379687776212346,15.91343747947997,21.0,0.22364987225996924,1,0,0
2018-02-05,-0.1588788313727605,16.41223505479245,21.0,0.23565569130312286,1,0,0
2018-02-06,-0.21074309980442063,17.460132563422142,21.0,0.2067425376237158,1,0,0
2018-02-07,-0.19935336330024112,15.5310175823842,21.0,0.10036543350010219,1,0,0
2018-02-08,-0.2199120377028858,14.109252193943158,21.0,0.07344638168223527,1,0,0
2018-02-09,-0.2925147113736217,14.983399658108125,19.0,0.14173672119726005,1,0,0
2018-02-12,-0.289180435030981,14.341056091041851,13.0,0.17882865357257205,1,0,0
2018-02-13,-0.27929638176124283,14.393242663458246,13.0,0.1382533070850026,1,0,0
2018-02-14,-0.24836600863015312,12.916307980731412,13.0,0.1431398628613682,1,0,0
2018-02-15,-0.22697107325822197,13.343383560048286,15.0,0.10228300956699793,1,0,0
2018-02-16,-0.2281405924296398,13.085340003160054,15.0,0.11564876916844619,1,0,0
2018-02-20,-0.2642847856523527,14.27456756593198,15.0,0.24680777857415037,1,0,0
2018-02-21,-0.23542520070645234,14.386574709084273,13.0,0.1800259227990928,1,0,0
2018-02-22,-0.23674525799048807,14.044991643870327,13.0,0.23564306181040207,1,0,0
2018-02-23,-0.19918902912902214,13.910998702499787,11.0,0.16642179658145723,1,0,0
2018-02-26,-0.1939906800063531,13.60845233661488,11.0,0.20466179783509542,1,0,0
2018-02-27,-0.19441291976376696,14.488539246491879,13.0,0.20535506573293377,1,0,0
2018-02-28,-0.204784151185182,14.639882439392267,13.0,0.21586795268745923,1,0,0
2018-03-01,-0.21986000088834223,14.961489773898853,13.0,0.2181059201394831,1,0,0
2018-03-02,-0.1930569323689506,13.929674323924788,13.0,0.18016564107458066,1,0,0
2018-03-05,-0.21066386953177685,14.268068326885807,15.0,0.18706974022049533,1,0,0
2018-03-06,-0.17361425145029785,13.215414652738975,13.0,0.14108963048152723,1,0,0
2018-03-07,-0.19717841315154705,13.41932453629039,11.0,0.18264589749248722,1,0,0
2018-03-08,-0.1860909920317051,13.522052559404939,9.0,0.18861432148009466,1,0,0
2018-03-09,-0.16033503423079387,13.224604191818488,9.0,0.15936734087332682,1,0,0
2018-03-12,-0.15584640160331475,13.095322532982648,9.0,0.13591451654351738,1,0,0
2018-03-13,-0.1544142428281008,12.756378526898544,11.0,0.13385116098278416,1,0,0
2018-03-14,-0.14352043777577217,12.60227165608968,9.0,0.13517736921565104,1,0,0
2018-03-15,-0.16060620568364747,12.815969222583787,9.0,0.10662583035463385,1,0,0
2018-03-16,-0.19183668196306103,12.484642629872429,9.0,0.12522090171909783,1,0,0
2018-03-19,-0.1940244167013896,12.54199999185759,9.0,0.1851449595979926,1,0,0
2018-03-20,-0.13175709523289325,12.367919235841336,11.0,0.16595158875863936,1,0,0
2018-03-21,-0.15192641482597935,12.887885345218695,11.0,0.17277650017070906,1,0,0
2018-03-22,-0.17383576391677757,13.019718516796342,11.0,0.18647204800494616,1,0,0
2018-03-23,-0.14315977738789165,12.603671753344303,13.0,0.16316729428332366,1,0,0
2018-03-26,-0.15972034975127491,12.657668197867611,13.0,0.17795524973222698,1,0,0
2018-03-27,-0.14792918337783245,12.617253638352205,11.0,0.1609069702924507,1,0,0
2018-03-28,-0.14598132285663978,12.420031560428365,11.0,0.18032676998977865,1,0,0
2018-03-29,-0.0989168774563507,12.405603107292286,11.0,0.16458781156034585,1,0,0
2018-04-02,-0.13095811522749679,12.438234216608958,11.0,0.15935631771485698,1,0,0
2018-04-03,-0.08910768982801875,12.020953568074482,12.0,0.1475972221599653,1,0,0
2018-04-04,-0.12040352562632295,11.879339420826726,13.0,0.14279410829290673,1,0,0
2018-04-05,-0.056458088642804105,11.50723753177935,14.0,0.08951747656078157,1,0,0
2018-04-06,-0.12060873784054826,10.970548825649079,15.0,0.08851692833737501,1,0,0
2018-04-09,-0.11800578955808194,10.831745746371487,15.0,0.1007557615919446,1,0,0
2018-04-10,-0.09017593602654617,10.726593210860903,16.0,0.13365895003344053,1,0,0
2018-04-11,-0.07780514144619133,10.874599289364042,16.0,0.13089079027626638,1,0,0
2018-04-12,-0.055081785390711735,10.836778731290199,16.0,0.09413717457571713,1,0,0
2018-04-13,-0.03242602024729724,10.745102261582112,16.0,0.09777467631765502,1,0,0
2018-04-16,-0.02346549085863736,10.966570849331356,16.0,0.09082414286175411,1,0,0
2018-04-17,0.027576359903516146,11.402099629272387,16.0,0.12908845690800846,1,0,0
2018-04-18,0.09323348732096681,12.562896543227552,16.0,0.21395494359013972,1,0,0
2018-04-19,0.09758275891496782,13.20260417844895,16.0,0.22026603852110432,1,0,0
2018-04-20,0.08988328662566203,13.15672897369749,16.0,0.21756935547089878,1,0,0
2018-04-23,0.05951981039033982,12.337883274548046,16.0,0.14964968622046382,1,0,0
2018-04-24,-0.008447453003535665,11.19817429511594,16.0,0.05539067333074114,1,0,0
2018-04-25,-0.031059451826085382,10.82633938715045,16.0,0.04422044306319856,1,1,1
2018-04-26,-0.025349208578662852,10.583825515566641,16.0,0.05103641475540921,1,0,0
2018-04-27,-0.029578044686268568,10.610151849060898,16.0,0.05373823407302381,1,0,0
2018-04-30,-0.0735927603375024,10.265371036272123,16.0,0.026272862952026365,1,1,1
2018-05-01,-0.0628609526368511,10.319969251285256,16.0,0.028625965903500767,1,1,1
2018-05-02,-0.07079671287521494,9.741345181772154,16.0,0.033583722290036304,1,1,1
2018-05-03,-0.05370744868120747,9.868775422605802,16.0,0.032695534100895686,1,1,1
2018-05-04,-0.05592114407066173,9.941389749332222,18.0,0.030384527433072628,1,1,1
2018-05-07,-0.07132538309362535,9.766360799721872,18.0,0.06883648556801854,1,0,0
2018-05-08,-0.07789133292386774,9.637275195127541,20.0,0.04567967051163325,1,1,1
2018-05-09,-0.086227215060938,11.12103422945829,18.0,0.050115327488229326,1,0,0
2018-05-10,-0.04155232198620973,11.146806143287451,20.0,0.05790481204289517,1,0,0
2018-05-11,-0.04207689333786324,11.465794355363645,20.0,0.05711760718020758,1,0,0
2018-05-14,-0.06156080969908917,11.326408576966056,20.0,0.04891558624369773,1,1,1
2018-05-15,-0.04824699619760375,11.388875350601312,20.0,0.03978176236077108,1,1,1
2018-05-16,-0.051708741683080595,11.249645543706286,20.0,0.03256088943235987,1,1,1
2018-05-17,-0.05387678730189549,10.851347776426293,20.0,0.03522964183511047,1,1,1
2018-05-18,-0.016782470503796665,10.680251941708848,18.0,0.061522032382552674,1,0,0
2018-05-21,-0.035132352390486066,10.59519425191921,18.0,0.07988181856711091,1,0,0
2018-05-22,-0.020477541289654955,11.23483958537096,18.0,0.06838164828365789,1,0,0
2018-05-23,-0.01698396532656621,11.763375859038087,18.0,0.0671108353636616,1,0,0
2018-05-24,-0.015128044082229897,11.661870864579042,18.0,0.06612777971307994,1,0,0
2018-05-25,-0.02443749963343378,11.525718014315496,18.0,0.05658207430475558,1,0,0
2018-05-29,-0.008584988375570424,11.627687851152642,18.0,0.0729368033566161,1,0,0
2018-05-30,0.01907260957922019,11.865963060086635,20.0,0.08323659672886274,1,0,0
2018-05-31,0.012602249837277535,12.125985045310545,20.0,0.09263461430158515,1,0,0
2018-06-01,0.03832426730650784,12.991727622130716,20.0,0.1419074756787269,1,0,0
2018-06-04,0.03412053616706223,13.100406615136153,18.0,0.144159172250796,1,0,0
2018-06-05,0.034802049298566784,13.39874676260184,18.0,0.14487781966274238,1,0,0
2018-06-06,0.05732298291034987,14.147117499726484,16.0,0.1704664471873225,1,0,0
2018-06-07,0.049815570776287066,14.135553579242986,16.0,0.1528310705458854,1,0,0
2018-06-08,0.048232374704449965,14.150663610516972,16.0,0.14842837039372153,1,0,0
2018-06-11,0.059485508729822945,14.309221957693413,16.0,0.16713377711989658,1,0,0
2018-06-12,0.042013719282451456,13.834291089134688,16.0,0.14138436517365072,1,0,0
2018-06-13,0.035768062869636186,13.646613902222859,16.0,0.1581652488177322,1,0,0
2018-06-14,0.042425839222294925,13.786526707868852,16.0,0.14490875391388652,1,0,0
2018-06-15,0.015513574944457709,13.741548417933025,16.0,0.15106467979015897,1,0,0
2018-06-18,0.0062088528099477625,13.202482337333361,16.0,0.1359770705624072,1,0,0
2018-06-19,-0.012722829321994311,13.728591803338,16.0,0.14696376026694652,1,0,0
2018-06-20,-0.0064360022153184815,13.7334586727602,16.0,0.15801656763243244,1,0,0
2018-06-21,-0.005864473581469465,14.357499918659817,16.0,0.1557756858471332,1,0,0
2018-06-22,-0.01614774215534709,14.263215060206653,16.0,0.14930581345648025,1,0,0
2018-06-25,-0.09812178539750271,13.112462244064567,17.0,0.1050367597921128,1,0,0
2018-06-26,-0.04706924445973226,13.110677135767425,18.0,0.18412294508966154,1,0,0
2018-06-27,-0.04170088513430503,13.190351904967454,18.0,0.17206741618383903,1,0,0
2018-06-28,-0.03744530786894695,13.09619309834301,18.0,0.1671697985655986,1,0,0
2018-06-29,-0.01331743885668124,13.206117358485338,18.0,0.17438158679209342,1,0,0
2018-07-02,-0.03743384750733747,12.781652402467227,18.0,0.1698028467726843,1,0,0
2018-07-03,0.003436327527909455,13.326485226313768,18.0,0.11945569123583721,1,0,0
2018-07-05,-0.04537346997150693,12.34557728832055,18.0,0.10968552988723446,1,0,0
2018-07-06,-0.01435558785775748,12.45856989348421,18.0,0.16923915578717502,1,0,0
2018-07-09,-0.0014584604115348565,12.958167267228676,18.0,0.21054913164185468,1,0,0
2018-07-10,-0.01134888485630503,13.758142186759512,18.0,0.2020140532661044,1,0,0
2018-07-11,-0.03385376859746514,13.493247812537383,17.0,0.2484658032599284,1,0,0
2018-07-12,-0.04012211029796986,13.45914895109879,17.0,0.1703757699768148,1,0,0
2018-07-13,-0.06929042053452172,13.130046750769637,17.0,0.14891189146378153,1,0,0
2018-07-16,-0.0704555401954543,13.131943239579412,17.0,0.14154605744027082,1,0,0
2018-07-17,-0.07426070585078848,13.012613940399666,17.0,0.19491144348305084,1,0,0
2018-07-18,-0.076636893148601,12.911560547151039,17.0,0.20026102571924048,1,0,0
2018-07-19,-0.14249873900646848,12.823616739679487,18.0,0.20175992998137454,1,0,0
2018-07-20,-0.13853180905888007,12.840566704002109,18.0,0.20026503644281152,1,0,0
2018-07-23,-0.13888470260729235,12.80587283641699,18.0,0.10549281367139085,1,0,0
2018-07-24,-0.1414338407232929,12.351440924127447,18.0,0.11855805026127575,1,0,0
2018-07-25,-0.1392394888985451,12.379126033003526,18.0,0.12421481757376068,1,0,0
2018-07-26,-0.11480515921743528,12.37019979026146,18.0,0.1164561242341352,1,0,0
2018-07-27,-0.08714225984865065,12.324079195630517,19.0,0.12789392282116058,1,0,0
2018-07-30,-0.06819008406090821,12.314341711841951,17.0,0.12675455679929626,1,0,0
2018-07-31,-0.034195634975027644,12.77541368633682,17.0,0.1300511194139895,1,0,0
2018-08-01,-0.09033929920851613,12.283257945495993,17.0,0.12039399665757705,1,0,0
2018-08-02,-0.07197387475271277,12.304490525705921,17.0,0.13422423778436154,1,0,0
2018-08-03,-0.057368954328689714,12.306793905145948,17.0,0.14711310312190573,1,0,0
2018-08-06,-0.07444046870503773,12.505794281102943,17.0,0.14697144563867826,1,0,0
2018-08-07,-0.08311238844948377,12.502844152090317,14.0,0.14450243981630762,1,0,0
2018-08-08,-0.054153110427486606,12.49761009455444,14.0,0.1540531593074584,1,0,0
2018-08-09,-0.07732956119082601,12.363506271507143,14.0,0.15255651314754437,1,0,0
2018-08-10,-0.07966730146474932,12.398409597122509,16.0,0.12194384580648071,1,0,0
2018-08-13,-0.09487442225186848,12.390099862172061,17.0,0.1105726294772672,1,0,0
2018-08-14,-0.11540210343512003,12.19257102054857,17.0,0.12290901227373774,1,0,0
2018-08-15,-0.16682393381507943,12.236288994791854,17.0,0.14346222617971743,1,0,0
2018-08-16,-0.18358433952971098,12.725494561487256,19.0,0.15074101106173277,1,0,0
2018-08-17,-0.16190834669213205,12.58361121217123,19.0,0.1433215324491593,1,0,0
2018-08-20,-0.15873753011629232,12.537937949942375,19.0,0.13675489524853685,1,0,0
2018-08-21,-0.1352713777548027,12.398890103238319,19.0,0.13082719148797933,1,0,0
2018-08-22,-0.10994442071583599,12.199391690578498,19.0,0.11679091465933616,1,0,0
2018-08-23,-0.12508180376266176,12.361281105744519,19.0,0.11829039588017815,1,0,0
2018-08-24,-0.10249621213280502,12.205306925545505,19.0,0.10920634050860928,1,0,0
2018-08-27,-0.09454514192736019,12.150086847004141,20.0,0.09986769772828669,1,0,0
2018-08-28,-0.0810385052271072,12.040377755474408,20.0,0.10658305147961755,1,0,0
2018-08-29,-0.09888310096403519,11.832977781637172,21.0,0.10456870495897741,1,0,0
2018-08-30,-0.12447768637592138,12.017921913062509,21.0,0.09182265306578102,1,0,0
2018-08-31,-0.11463858008661099,11.894670116434252,21.0,0.08266972059715616,1,0,0
2018-09-04,-0.1405160137773238,11.734319267090042,21.0,0.08713774896945009,1,0,0
2018-09-05,-0.10678724519280314,11.334978480119712,21.0,0.06935828608310085,1,0,0
2018-09-06,-0.10771197939002763,11.338571101408547,21.0,0.06119610098983204,1,0,0
2018-09-07,-0.1283311056837344,11.031270854352595,21.0,0.039034701985559334,1,1,1
2018-09-10,-0.12166361234651801,10.82227889147664,21.0,0.09552836280948052,1,0,0
2018-09-11,-0.15381606779985657,10.15877113970259,23.0,0.10377751996523882,1,0,0
2018-09-12,-0.09955885355737237,11.73536604825625,22.0,0.07829527159199733,1,0,0
2018-09-13,-0.07615383765812234,11.585206449085478,22.0,0.07816039340687198,1,0,0
2018-09-14,-0.09218082401464933,11.428961189551638,24.0,0.09525644250787657,1,0,0
2018-09-17,-0.06299742222747984,11.462532954521915,24.0,0.10171308046982858,1,0,0
2018-09-18,-0.05377894793203897,11.845585724157857,24.0,0.10431215000570548,1,0,0
2018-09-19,-0.08903169518022169,11.637391440882519,24.0,0.0911726749135005,1,0,0
2018-09-20,-0.07721885440577791,11.649461435860589,26.0,0.09350411633344252,1,0,0
2018-09-21,-0.16123266476349718,11.24885369550463,27.0,0.08501698901026483,1,0,0
2018-09-24,-0.107640031593226,10.872061241208325,27.0,0.08052176169181785,1,0,0
2018-09-25,-0.10313191228878904,10.813492906791577,27.0,0.08254769969186737,1,0,0
2018-09-26,-0.12183574736179947,10.766819723241001,27.0,0.087603220623376,1,0,0
2018-09-27,-0.11886212741128355,10.776422865108913,27.0,0.08961296275290964,1,0,0
2018-09-28,-0.09233014358065184,10.705835926617185,28.0,0.09158155192092532,1,0,0
2018-10-01,-0.09351545001238337,10.7318015114239,28.0,0.08724762753078502,1,0,0
2018-10-02,-0.09035642241642394,10.767833874564584,28.0,0.08744975325375604,1,0,0
2018-10-03,-0.09175589505112369,10.69694134055664,28.0,0.08162793587499217,1,0,0
2018-10-04,-0.08813598767169362,10.713194123438493,28.0,0.08815105957786451,1,0,0
2018-10-05,-0.07270446853910961,10.61985637097818,28.0,0.08606948679713372,1,0,0
2018-10-08,-0.07876993505144747,10.762362096385756,30.0,0.07640152170093777,1,0,0
2018-10-09,-0.09046511730299889,10.633424555049084,30.0,0.07542616421449157,1,0,0
2018-10-10,-0.09500613846834538,10.48469708854916,30.0,0.08271692680316539,1,0,0
2018-10-11,-0.07354067392485653,10.507832856981487,30.0,0.09671202289041952,1,0,0
2018-10-12,-0.08243209285754372,10.624353797775909,30.0,0.0910555795646717,1,0,0
2018-10-15,-0.08156231391715618,10.773955976640071,30.0,0.08945418476761369,1,0,0
2018-10-16,-0.07642862876895196,10.744618020138988,30.0,0.09345583826149367,1,0,0
2018-10-17,-0.023729874616192692,10.937699256404564,30.0,0.1104901604845534,1,0,0
2018-10-18,-0.05224392131779165,10.739849465057194,30.0,0.10170456640071585,1,0,0
2018-10-19,-0.030180176002182924,10.92394367315924,30.0,0.1100597316233824,1,0,0
2018-10-22,-0.05308219803312686,10.723151637981319,30.0,0.10153595784729214,1,0,0
2018-10-23,-0.035204772830720765,10.93260232756874,30.0,0.10893151501081011,1,0,0
2018-10-24,-0.10089493681978601,10.399914294921938,30.0,0.08539823470239127,1,0,0
2018-10-25,-0.0895517095874625,10.426206780609382,29.0,0.08578131534784744,1,0,0
2018-10-26,-0.08847558446881965,10.435252780380695,28.0,0.08843028596149738,1,0,0
