,spread,adf_p_roll,half_life_roll,mr_regime
2024-08-14,-0.05079138365746516,0.22178359803218428,26.136438297065233,0
2024-08-15,-0.045017270500947504,0.20523241427692945,24.3218832638684,0
2024-08-16,-0.042731527612000164,0.16458894627215248,24.01158836515109,0
2024-08-19,-0.04221952050851563,0.14589607830997264,24.251303728240014,0
2024-08-20,-0.03988516575856682,0.1301033537488887,23.82319987654366,0
2024-08-21,-0.036852363578839586,0.10793648954931778,23.503365369803085,0
2024-08-22,-0.0389841812254792,0.09723360213365412,24.274619383165447,1
2024-08-23,-0.03615072455086832,0.11795247381864982,23.798618824021712,0
2024-08-26,-0.03695863947907885,0.11233578975994207,24.249497214903116,0
2024-08-27,-0.0386612567986111,0.1196705327193699,24.828467198412923,0
2024-08-28,-0.03822609361497609,0.14487258753174642,24.82285374550125,0
2024-08-29,-0.0347932254628045,0.16499546203922133,24.125172647111743,0
2024-08-30,-0.03128836977138949,0.15650687299558813,23.60314197864997,0
2024-09-03,-0.02094180275287627,0.09682363484494072,22.126724302297436,1
2024-09-04,-0.015428682298200158,0.053044953071306467,21.50799779284993,1
2024-09-05,-0.011984732547828614,0.048535274820730015,21.256059135271197,1
2024-09-06,-0.007011835388860632,0.044610907354959636,21.008150080751978,1
2024-09-09,-0.0035491685307516008,0.03971007238807043,20.887459507022935,1
2024-09-10,-0.005985401806174906,0.03416786615495942,20.783788462143654,1
2024-09-11,-0.01099363388203578,0.03608096688602443,21.012807016498773,1
2024-09-12,-0.012415037323507683,0.035088563541094686,21.2093826899122,1
2024-09-13,-0.007350520153190487,0.0390645014534346,20.177616240726028,1
2024-09-16,-0.00350896507738252,0.03974574030653104,19.533238497657795,1
2024-09-17,-0.004954463400036246,0.04052119563456933,20.6383784827809,1
2024-09-18,-0.005263017173622764,0.04041594212196201,20.92601275015257,1
2024-09-19,-0.013575024318868145,0.049845034145228014,21.113346159890188,1
2024-09-20,-0.01452631018651207,0.060147322250521836,20.601039989247074,1
2024-09-23,-0.007875181465499814,0.07483771624851673,19.671293640080744,1
2024-09-24,-0.04831187435530193,0.0875033213998136,20.24480139852595,1
2024-09-25,-0.06248407802485545,0.20966539972901627,24.01921560235113,0
2024-09-26,-0.05678661696963072,0.356843280722447,22.29854919580743,0
2024-09-27,-0.046709460580443896,0.34197317140828404,20.074559746707543,0
2024-09-30,-0.04676537153077476,0.2689856088763123,20.35987674528938,0
2024-10-01,-0.040150802377125316,0.2663228327039058,20.066418897813982,0
2024-10-02,-0.04014534800197023,0.2907031133260257,20.178906743774224,0
2024-10-03,-0.03885779567112202,0.29307974936017506,20.66516793519862,0
2024-10-04,-0.03802475260184579,0.5242762309136134,21.49552514383678,0
2024-10-07,-0.0428533853872608,0.5423172606484052,22.465234386943283,0
2024-10-08,-0.046025768875216144,0.5747121066321271,23.848501436611382,0
2024-10-09,-0.042923676628249474,0.5975705203121487,23.179939961724703,0
2024-10-10,-0.03732042456362983,0.5938774899090343,22.03276023932516,0
2024-10-11,-0.04095043378628116,0.5736783883127594,23.266291119332415,0
2024-10-14,-0.03565929631807396,0.6113941384515085,22.914943030495216,0
2024-10-15,-0.04040020329111549,0.5762158815458056,24.055623062762965,0
2024-10-16,-0.019112652714629697,0.613351978995572,20.392498365963647,0
2024-10-17,-0.008080215795724932,0.1663877661336181,19.634056938717826,0
2024-10-18,-0.010065688813119422,0.1293926241077708,19.76102094714757,0
2024-10-21,-0.02083555130709769,0.1036538838387383,20.164656581615127,0
2024-10-22,-0.024621706709750946,0.1133507193000769,20.651769722670416,0
2024-10-23,-0.028096393713201273,0.2917041820908155,21.059573657217882,0
2024-10-24,-0.02506159705173605,0.30607626134591714,20.54047318705043,0
2024-10-25,-0.025491534633725443,0.278009134989886,19.127812826449706,0
2024-10-28,-0.016993318376624877,0.1951349806584607,19.31411937970262,0
2024-10-29,-0.02214651005221313,0.20617336827208355,19.734238016883992,0
2024-10-30,-0.0006955946317885875,0.2266490167432743,18.16416203536289,0
2024-10-31,0.014966072347982973,0.1794138689659327,17.03157648816174,0
2024-11-01,0.008636281811004842,0.13933980090088022,15.689520956785008,0
2024-11-04,0.015485533609113311,0.09170519207222655,16.345952834796588,1
2024-11-05,0.02037277522490477,0.1206560140223098,16.46838191433085,0
2024-11-06,0.0500297482779235,0.12986033751628917,18.298717649288452,0
2024-11-07,0.047632056533628564,0.2420938842263245,18.47209955498396,0
2024-11-08,0.046103268230991645,0.24786465444485906,19.102543829696838,0
2024-11-11,0.049353411265198766,0.18453392623531883,19.694176587000655,0
2024-11-12,0.04809373159235708,0.20311664524460427,19.94294620802675,0
2024-11-13,0.054182165926452086,0.30462276463446225,21.038821013100115,0
2024-11-14,0.05108640555969668,0.16504639165985552,19.765454717867314,0
2024-11-15,0.053116729393687834,0.15517639742058514,20.13068752772241,0
2024-11-18,0.06060054673223991,0.3012901031222103,22.50701721238157,0
2024-11-19,0.06104661968125846,0.20810878768172936,24.37535539268318,0
2024-11-20,0.05381039040455882,0.1501904408645704,22.71181546343956,0
2024-11-21,0.058172035414711054,0.11593965201659306,23.731767686774585,0
2024-11-22,0.050480381819402176,0.16849761573221117,22.364010108046777,0
2024-11-25,0.05323206632647093,0.12110733538767265,22.352371001743514,0
2024-11-26,0.045540005503981185,0.13636075868627712,21.63422564436125,0
2024-11-27,0.04906281922517497,0.11136193132681788,22.04574142429627,0
2024-11-29,0.04851489652375118,0.3458459967223314,21.998594294977554,0
2024-12-02,0.05429620038017546,0.34067359326386454,23.73425927835243,0
2024-12-03,0.047942663672539965,0.406375847597903,21.849040553356826,0
2024-12-04,0.04340031655391208,0.32843172154628825,21.23688552393472,0
2024-12-05,0.03531342411453142,0.171437118834733,20.73189981218758,0
2024-12-06,0.03596046903761696,0.2803409441032687,20.876783691054076,0
2024-12-09,0.033905010951303716,0.06682623191115844,20.499374120729115,1
2024-12-10,0.03838976015853124,0.0701318697209114,21.611557693129562,1
2024-12-11,0.03502662386631794,0.3149693405861224,21.131463635336516,0
2024-12-12,0.03827835284844294,0.29369104126804924,21.362243244165594,0
2024-12-13,0.043538391184339,0.09782390764402904,22.381979624367528,1
2024-12-16,0.04452950877308304,0.11563393824868817,23.048071113997167,0
2024-12-17,0.050256377299759514,0.36677119051759327,25.768306216244905,0
2024-12-18,0.0372213591735413,0.4582307651078058,22.791520191559357,0
2024-12-19,0.04843069047057469,0.3501420103091648,24.59692310638259,0
2024-12-20,0.05003363253911264,0.41988186287902296,25.10646371451854,0
2024-12-23,0.04631602134539392,0.4334556505393345,25.03196004350933,0
2024-12-24,0.0468415053284259,0.42554726112904173,25.110912933220742,0
2024-12-26,0.04609611675157055,0.42360884816685357,25.364114923333343,0
2024-12-27,0.04365494745475118,0.42820867361659565,24.938941733231935,0
2024-12-30,0.04179731885834048,0.4094765479607453,24.80019967850906,0
2024-12-31,0.04196673533409356,0.40127578676059616,24.701851610559775,0
2025-01-02,0.042182740690049236,0.10564209034211414,24.61685787427736,0
2025-01-03,0.04470937165882827,0.38805941589175363,24.776262430044326,0
2025-01-06,0.05227015110347466,0.39094719149656304,26.323649850832332,0
2025-01-07,0.04808915837728378,0.4437868780498737,25.01355622556252,0
2025-01-08,0.04282959948208642,0.3951702762104744,23.915865442940884,0
2025-01-10,0.04354651381940844,0.35358269522284347,25.162796915332166,0
2025-01-13,0.04015899717425597,0.3957525734173122,24.590287312792043,0
2025-01-14,0.04029742393008817,0.37333442244728443,25.257897617455946,0
2025-01-15,0.041880583691148665,0.39475161994285823,25.147859267506664,0
2025-01-16,0.043043198642582325,0.3878978071883655,24.687036488810246,0
2025-01-17,0.04729920117450703,0.3680244465049051,25.78060201655097,0
2025-01-21,0.05357453338933027,0.40595425815882547,27.734534425467807,0
2025-01-22,0.053735892717729605,0.29162021591357384,28.872736539417637,0
2025-01-23,0.05578864877387524,0.29896880298772305,29.516141715806597,0
2025-01-24,0.061897644788252215,0.5106047027042181,31.697162944249097,0
2025-01-27,0.05102959869231327,0.5603643444778797,27.363283781528697,0
2025-01-28,0.049880158640215555,0.4416569013534193,31.111364509859662,0
2025-01-29,0.0502709019357761,0.2921813245488204,30.384677902802164,0
2025-01-30,0.042402683412373854,0.305962971215475,28.125114566845113,0
2025-01-31,0.054179203488073924,0.25413692467857474,35.63650765225069,0
2025-02-03,0.050285663957632565,0.32183294064598567,34.91396506608595,0
2025-02-04,0.05478591487980111,0.30263277422794194,36.920282954143126,0
2025-02-05,0.05382468170634791,0.335702422390729,36.86240192622269,0
2025-02-06,0.04522194145815828,0.3197603908865343,33.828276063847674,0
2025-02-07,0.052887504937814356,0.25973227601012455,36.64064272181587,0
2025-02-10,0.05608348524843443,0.31622937040721544,38.3317114750235,0
2025-02-11,0.056198946254570004,0.3695332789754304,38.770452377855165,0
2025-02-12,0.05714624221016429,0.38507576997636095,39.58294136563309,0
2025-02-13,0.06446800975560052,0.4054902316014076,43.722625963499254,0
2025-02-14,0.06047034743398694,0.5589338391093581,41.418192452522554,0
2025-02-18,0.06050449510875211,0.5252977942366245,41.79855331624325,0
2025-02-19,0.05503327473529396,0.5121981331940947,39.10559265227327,0
2025-02-20,0.04966526944966798,0.47181078837691276,39.3463910334154,0
2025-02-21,0.05351658466972964,0.4477763811078158,41.69729959819648,0
2025-02-24,0.05350715557286456,0.45872971295596277,41.95911810391124,0
2025-02-25,0.04959458779324777,0.46317513401191657,40.42094788147652,0
2025-02-26,0.049551086445516646,0.44152879844818294,40.577358776828056,0
2025-02-27,0.05654233617915061,0.44655771390324467,43.31252250883895,0
2025-02-28,0.05374269745786542,0.5006998241912282,42.26912773860141,0
2025-03-03,0.05259052396128716,0.4851164662449643,41.69939084970466,0
