ticker,date,ret,adj_close
FANG,2020-03-19,0.20115674314802878,14.693739891052246
FANG,2020-03-24,0.18409406418885443,18.962705612182617
FCX,2020-03-24,0.29684602572367313,6.525812149047852
FCX,2016-01-11,-0.2033268391521197,3.899730682373047
FCX,2020-03-18,-0.1805552807794062,4.957376956939697
FCX,2016-02-04,0.1793815421014937,5.175510883331299
FCX,2020-03-16,-0.17131473049663237,5.82561731338501
GOLD,2020-09-11,0.2720643028747256,12.531973838806152
GOLD,2020-03-26,0.2121211773733911,4.5364603996276855
GOLD,2024-04-08,0.1927895555883814,37.08689880371094
GOLD,2021-02-10,-0.17456034057407233,12.690103530883789
GOLD,2020-03-23,0.1724565457814482,3.572463274002075
GOOGL,2020-03-16,-0.11634146872614948,53.2476806640625
GOOGL,2024-04-26,0.10224365001180646,170.66053771972656
