,spread,adf_p_roll,half_life_roll,mr_regime
2017-05-23,-0.034746498140556525,,,0
2017-05-24,-0.019157632120636592,,,0
2017-05-25,-0.03990408789959865,,,0
2017-05-26,-0.02425208913036947,,,0
2017-05-30,0.00420634417132959,,,0
2017-05-31,0.028843612663811413,,,0
2017-06-01,0.015298306191751543,,,0
2017-06-02,0.031068736232098715,,,0
2017-06-05,0.03852001942089167,,,0
2017-06-06,0.031385018481149274,,,0
2017-06-07,0.04840308860554465,,,0
2017-06-08,0.05597796039593739,,,0
2017-06-09,0.049972508249368275,,,0
2017-06-12,0.04109247745831812,,,0
2017-06-13,0.028048686800517864,,,0
2017-06-14,0.04285667454085029,,,0
2017-06-15,0.06059690069802226,,,0
2017-06-16,0.08713818386856431,,,0
2017-06-19,0.067462352411364,,,0
2017-06-20,0.05008180415789276,,,0
2017-06-21,0.04354887728277834,,,0
2017-06-22,0.0572504961341318,,,0
2017-06-23,0.030822542368926342,,,0
2017-06-26,0.03692231140994817,,,0
2017-06-27,0.0353485470161381,,,0
2017-06-28,0.05997946356525574,,,0
2017-06-29,0.06193419930821786,,,0
2017-06-30,0.05078520585123947,,,0
2017-07-03,0.05471317741029047,,,0
2017-07-05,0.049153779734719905,,,0
2017-07-06,0.05403453663786717,,,0
2017-07-07,0.048692237196683585,,,0
2017-07-10,0.04143650359139883,,,0
2017-07-11,0.04578692945040963,,,0
2017-07-12,0.04854527051225688,,,0
2017-07-13,0.05084345426950332,,,0
2017-07-14,0.040887408951347126,,,0
2017-07-17,0.040409406500925726,,,0
2017-07-18,0.037840684802603164,,,0
2017-07-19,0.03508127002218142,,,0
2017-07-20,0.04033067773424914,,,0
2017-07-21,0.03462363188719397,,,0
2017-07-24,0.02799127717867478,,,0
2017-07-25,0.023835508070135347,,,0
2017-07-26,0.016067343793050526,,,0
2017-07-27,0.027821524651260532,,,0
2017-07-28,0.020825967210532426,,,0
2017-07-31,0.023003193233199326,,,0
2017-08-01,0.019126019311536346,,,0
2017-08-02,-0.008147547976363079,,,0
2017-08-03,-0.0018107337522330624,,,0
2017-08-04,-0.025240558754968667,,,0
2017-08-07,-0.039917457994728345,,,0
2017-08-08,-0.016148902951189648,,,0
2017-08-09,-0.022207509291066962,,,0
2017-08-10,-0.018140041534707052,,,0
2017-08-11,-0.030628336651437493,,,0
2017-08-14,-0.0214720436318121,,,0
2017-08-15,-0.01230136817806926,,,0
2017-08-16,-0.03635831652201382,,,0
2017-08-17,-0.040089294541953535,,,0
2017-08-18,-0.03998446215758378,,,0
2017-08-21,-0.04280302312478579,,,0
2017-08-22,-0.03835366015107233,,,0
2017-08-23,-0.038700753635216856,,,0
2017-08-24,-0.046148418871865715,,,0
2017-08-25,-0.04413344258629337,,,0
2017-08-28,-0.05144755485217889,,,0
2017-08-29,-0.05505207962030845,,,0
2017-08-30,-0.050611988326342505,,,0
2017-08-31,-0.05280432586525485,,,0
2017-09-01,-0.05366343511293614,,,0
2017-09-05,-0.04959430559322797,,,0
2017-09-06,-0.03380029287286135,,,0
2017-09-07,-0.017014733100661594,,,0
2017-09-08,-0.016138541152982633,,,0
2017-09-11,-0.007203200921513719,,,0
2017-09-12,-0.008721598081169013,,,0
2017-09-13,-0.0034078545743021493,,,0
2017-09-14,0.0016099160840079563,,,0
2017-09-15,0.015939802585616114,,,0
2017-09-18,0.005180206111114138,,,0
2017-09-19,0.01273009366966349,,,0
2017-09-20,0.0011108148950560448,,,0
2017-09-21,-0.0021768034064040265,,,0
2017-09-22,0.01722225145802625,,,0
2017-09-25,0.0276646480802496,,,0
2017-09-26,0.030837345873608868,,,0
2017-09-27,0.037352551215589,,,0
2017-09-28,0.030109115790669883,,,0
2017-09-29,0.023133374024022935,,,0
2017-10-02,0.012628286289020352,,,0
2017-10-03,0.005064962435494813,,,0
2017-10-04,-0.0014639417494288764,,,0
2017-10-05,0.008262010199119096,,,0
2017-10-06,0.009544770800943958,,,0
2017-10-09,0.0065740315696469764,,,0
2017-10-10,0.0035273394963919458,,,0
2017-10-11,-0.0006937754953089126,,,0
2017-10-12,-0.0009025745519002371,,,0
2017-10-13,-0.0032716562888852607,,,0
2017-10-16,-0.004665858086102759,,,0
2017-10-17,-0.002391856998007036,,,0
2017-10-18,-0.007605805501968987,,,0
2017-10-19,-0.012655764456182439,,,0
2017-10-20,-0.008524481439152076,,,0
2017-10-23,0.008848101975861056,,,0
2017-10-24,0.008651576040406894,,,0
2017-10-25,-0.004121328569219429,,,0
2017-10-26,0.0038671265743772665,,,0
2017-10-27,-0.007466905011042968,,,0
2017-10-30,-0.008450597880921507,,,0
2017-10-31,-0.011741438827434614,,,0
2017-11-01,-0.005838411934195875,,,0
2017-11-02,0.006234719526041488,,,0
2017-11-03,0.00614330912945249,,,0
2017-11-06,0.012220670847925774,,,0
2017-11-07,0.01637893827036585,,,0
2017-11-08,0.011374948131130047,,,0
2017-11-09,0.008672634123865208,,,0
2017-11-10,0.0008733726268266295,,,0
2017-11-13,0.00574169928897561,,,0
2017-11-14,0.005175648286480872,,,0
2017-11-15,0.005938288045482132,,,0
2017-11-16,0.007230512465731032,,,0
2017-11-17,0.002041752897738114,,,0
2017-11-20,-0.0030917958875775753,,,0
2017-11-21,-0.009224857486652027,,,0
2017-11-22,-0.010571502609358241,,,0
2017-11-24,-0.017073134236381904,,,0
2017-11-27,-0.013871531833660633,,,0
2017-11-28,-0.02038882033529088,,,0
2017-11-29,-0.013046658782353227,,,0
2017-11-30,-0.003047300622182725,,,0
2017-12-01,-0.008224639489350594,,,0
2017-12-04,-0.013259401139587013,,,0
2017-12-05,-0.014740215854131655,,,0
2017-12-06,-0.015715991813686436,,,0
2017-12-07,-0.024898752757652076,,,0
2017-12-08,-0.02998678343638339,,,0
2017-12-11,-0.024624627326746307,,,0
2017-12-12,-0.034459337664698,,,0
2017-12-13,-0.03721283568111833,,,0
2017-12-14,-0.03532407967513951,,,0
2017-12-15,-0.035618824076188105,,,0
2017-12-18,-0.021990841455076904,,,0
2017-12-19,-0.020125972405071302,,,0
2017-12-20,-0.032454310555920074,,,0
2017-12-21,-0.03872773475365765,,,0
2017-12-22,-0.036948843924745844,,,0
2017-12-26,-0.02263275316113944,,,0
2017-12-27,-0.015723978402366612,,,0
2017-12-28,-0.026756749573871197,,,0
2017-12-29,-0.0343655634679072,,,0
2018-01-02,-0.028608961283789647,,10.319738111853509,0
2018-01-03,-0.019114832463887232,0.03286956154498008,10.163317446021699,1
2018-01-04,-0.022595866119018204,0.03064993741044011,9.961064520346364,1
2018-01-05,-0.009495753424400455,0.027124867858130376,9.432843558417638,1
2018-01-08,-0.008892613932759197,0.017756592743617197,9.303402730837728,1
2018-01-09,0.0008395661216962225,0.0169901089375174,9.435959220187685,1
2018-01-10,0.004844753978899163,0.021160489143842942,9.27705681575536,1
2018-01-11,0.019366878014929867,0.01930584711041716,8.989713704880472,1
2018-01-12,0.02285809186873955,0.01562582831431976,8.278244841755969,1
2018-01-16,0.014691893549945156,0.006608264841291186,7.659670562115604,1
2018-01-17,0.01889006513394431,0.0029713965174237174,7.4813971427719315,1
2018-01-18,0.026033889978680058,0.0028107218303883414,8.031651199472678,1
2018-01-19,0.025050988832310495,0.007968542747353043,8.07710244550885,1
2018-01-22,0.022260010498075467,0.009445829952760337,8.229272578482297,1
2018-01-23,0.030199306356268885,0.01238789152230403,8.643777164486837,1
2018-01-24,0.04483442430866624,0.020721330962193526,9.203441511011684,1
2018-01-25,0.05366224072697179,0.03603652695463766,9.759529042301127,1
2018-01-26,0.038370094418304745,0.053922031637494885,9.503023895478995,1
2018-01-29,0.03312557605858757,0.04229325963234505,9.387221649665907,1
2018-01-30,0.03524762071883725,0.03445408332245919,9.896925420177292,1
2018-01-31,0.0374257345174156,0.04784549648844257,10.063748093603603,1
2018-02-01,0.04380478023786161,0.05183878610807514,10.309423306081388,1
2018-02-02,0.03401088500124416,0.05992121316929394,10.159334295086882,1
2018-02-05,0.016628441865522703,0.05169867162910283,9.89416759377241,1
2018-02-06,-0.0046183555630028295,0.04051957776344493,9.91794965105513,1
2018-02-07,-0.008201723458594046,0.03898084926575333,9.867997668266339,1
2018-02-08,-0.010726698708267257,0.03754432527929171,10.085908093311605,1
2018-02-09,-0.015107726456494497,0.04274257020255568,10.105279047465945,1
2018-02-12,-0.018285792338805784,0.043196308648338684,10.152707311337139,1
2018-02-13,-0.018636346042497642,0.04456378641587045,10.17237520269458,1
2018-02-14,-0.022582503961660727,0.04138895088470215,9.442629774576211,1
2018-02-15,-0.02638905358110133,0.01585309762901238,10.302653272614615,1
2018-02-16,-0.019621424019603317,0.035052597792971936,10.204268298429636,1
2018-02-20,-0.010483557507475538,0.03381385014915391,10.44144223896381,1
2018-02-21,-0.02024935336859457,0.04149686465751964,11.27462913626447,1
2018-02-22,-0.02105003591319754,0.06511218386018398,11.331734191873812,1
2018-02-23,-0.02972954093581759,0.06594346797456781,11.51170091604925,1
2018-02-26,-0.021965781927479888,0.0729918174274812,11.373186466143522,1
2018-02-27,-0.03681630580773909,0.06735698811545764,11.605315423166227,1
2018-02-28,-0.08089739853272881,0.07819519366226432,13.096196916833346,1
2018-03-01,-0.09154909466851535,0.16640265384224345,14.453983965303626,0
2018-03-02,-0.10132167467746989,0.23567145615274898,16.144662425869285,0
2018-03-05,-0.10186670933320663,0.31919436940611373,16.919580248841935,0
2018-03-06,-0.09168461382133497,0.3428070248291213,16.00834928432306,0
2018-03-07,-0.08731278144254517,0.27810769994315787,15.930179169648742,0
2018-03-08,-0.08323511837814745,0.26233946080772125,15.776885360503861,0
2018-03-09,-0.07921498959052631,0.24305995060206692,15.513023089448158,0
2018-03-12,-0.09144382413575602,0.21989398095388762,17.09339061277226,0
2018-03-13,-0.09478314460478021,0.2972859302131985,18.80342475279705,0
2018-03-14,-0.08838241894897614,0.3587389442979415,18.71904837010438,0
2018-03-15,-0.09366967863902698,0.33448113728238393,19.35923619535966,0
2018-03-16,-0.07890938964450367,0.3505468668299172,17.34890399540205,0
2018-03-19,-0.08360642766164439,0.24841395211001605,18.536189782891988,0
2018-03-20,-0.06844231598385075,0.3001857604028345,17.12555606004074,0
2018-03-21,-0.056156249317131035,0.22961088731145451,16.782256556127294,0
2018-03-22,-0.04875776404669807,0.2099062829203031,16.892745559558247,0
2018-03-23,-0.03400751968541016,0.2081105865977248,16.243075844455976,0
2018-03-26,-0.04170447854389181,0.17880325018013854,16.5030929834549,0
2018-03-27,-0.03411854826665195,0.190414885806305,16.21019109049425,0
2018-03-28,-0.03637669846864089,0.1759213611590636,16.23983540098472,0
2018-03-29,-0.030862085945054574,0.17661005207036223,16.229471677947824,0
2018-04-02,-0.03266995080056301,0.1752652931773177,16.21324301641126,0
2018-04-03,-0.017443579658523056,0.173332803172627,15.640886922166299,0
2018-04-04,-0.021726715776779315,0.14887709565411367,15.193632392693626,0
2018-04-05,-0.028261702858463522,0.12722017566880917,16.94987408936396,0
2018-04-06,-0.013671763203902287,0.1909843033181513,16.489438607694442,0
2018-04-09,0.017623131685740923,0.16987775315544906,16.21084383255525,0
2018-04-10,0.037232584829147264,0.1708181570860235,17.170428019503557,0
2018-04-11,0.05724878991470295,0.2193871206308608,18.113452032393514,0
2018-04-12,0.06322868049770314,0.17398866984032846,18.418094901442988,0
2018-04-13,0.06202086456623057,0.17813166284791282,18.08428680837664,0
2018-04-16,0.05983791995352661,0.17425789405522846,17.95503977359095,0
2018-04-17,0.04439356231051317,0.19801783543703372,17.419345256190475,0
2018-04-18,0.0361067538426596,0.17107683958378817,17.508425603130675,0
2018-04-19,0.03779368815196893,0.15515722897878015,17.751605250571927,0
2018-04-20,0.038904409945923035,0.151431286531287,17.649624086750297,0
2018-04-23,0.04675299129932764,0.15017398879337157,18.01198417327106,0
2018-04-24,0.05589072789682881,0.15503835905318042,18.351846629348007,0
2018-04-25,0.06220605686105518,0.17507386355382237,18.871750708372787,0
2018-04-26,0.07517711309709973,0.23189168381288172,21.668518441131084,0
2018-04-27,0.0721335201558384,0.2901211878308043,21.54747087245433,0
2018-04-30,0.07059293904448438,0.2818966590268591,21.800342383145292,0
2018-05-01,0.066247471727503,0.2864388700227841,21.625748492733766,0
2018-05-02,0.05377596167536325,0.23301713311185018,19.768278453403443,0
2018-05-03,0.05930446943665846,0.2153730628487771,21.917183948252802,0
2018-05-04,0.043080552758030244,0.183547338555751,19.724769705590806,0
2018-05-07,0.021737416739294524,0.14057955928024424,18.24555025655116,0
2018-05-08,0.012652042527123264,0.11972871139789121,18.50970169047964,0
2018-05-09,0.025632359768844815,0.10966892525221172,18.724140997150005,0
2018-05-10,0.06643201104899088,0.0006970027361159787,20.769991005289278,1
2018-05-11,0.0819830996183244,0.0022601114495915753,22.794651117722477,1
2018-05-14,0.0899213857552148,0.004605103992853061,23.61877114818796,1
2018-05-15,0.08079401387614293,0.005753572585661397,21.05566480373319,1
2018-05-16,0.07298328543164079,0.004223538263517529,21.45510233674181,1
2018-05-17,0.09005311176671782,0.004599030035353052,22.81609769010395,1
2018-05-18,0.09315360064112443,0.014121104746855087,24.27786154094876,1
2018-05-21,0.09465685072216701,0.02091538549739573,24.987945585182903,1
2018-05-22,0.08553489443719897,0.027934635366290796,24.55420382354872,1
2018-05-23,0.09094619688405103,0.023353206696872422,27.15430435209925,1
2018-05-24,0.08900923300303898,0.23229136466386507,25.93456970249851,0
2018-05-25,0.09424503990182842,0.12256275336003514,28.97535022611743,0
2018-05-29,0.0768012354076717,0.12692139237389632,27.343693356917836,0
2018-05-30,0.09668860326049966,0.08039014600868105,31.734356721365003,1
2018-05-31,0.09056976116002513,0.04605664293291693,31.451756876814652,1
2018-06-01,0.12383548723856919,0.04219862883743731,43.492150892351155,1
2018-06-04,0.1479249646285048,0.5788970522516328,69.34585499575022,0
2018-06-05,0.13040363751773754,0.8212996096800833,48.633597930082175,0
2018-06-06,0.1221248715194454,0.6959272295882124,41.35737328526538,0
2018-06-07,0.12583498417000882,0.6141951505750851,42.75244423569864,0
2018-06-08,0.12399467491956884,0.6199091135026195,43.99465305398255,0
2018-06-11,0.12709907168511325,0.45241975759832476,49.16672924025989,0
2018-06-12,0.10170751291650593,0.5414046680516547,37.4883531434048,0
2018-06-13,0.10227301937315225,0.19693468593525548,37.09846865487638,0
2018-06-14,0.10925712808344912,0.24184699382340014,37.70766728126879,0
2018-06-15,0.08196264941752851,0.2860723454906908,27.359136954219974,0
2018-06-18,0.06350419820817699,0.13542542773178778,27.686191185343098,0
2018-06-19,0.040200524511950775,0.20990939936011116,27.17834647042164,0
2018-06-20,0.04933693200447209,0.1633404751987187,28.227609133189365,0
2018-06-21,0.055907518569719095,0.2045494326787286,27.829769555887374,0
2018-06-22,0.0618781929085257,0.21234587781253095,31.26168688626767,0
2018-06-25,0.06881965290732062,0.00965706107376357,31.966971547045684,1
2018-06-26,0.06551906542142572,0.012733255690897267,31.720529786407354,1
2018-06-27,0.0809030571250835,0.014839392285779152,32.410911327979676,1
2018-06-28,0.07296618527869381,0.4366165143642557,30.883293753635403,0
2018-06-29,0.07584913646022517,0.4108833934127785,32.89166611644786,0
2018-07-02,0.07052933092905089,0.4199448526910414,31.704052497783987,0
2018-07-03,0.06607648355797657,0.38617076889570134,31.74209856567851,0
2018-07-05,0.06144364362456578,0.38984778041359097,30.733360424257075,0
2018-07-06,0.05426620215304556,0.384777278566541,30.460457839480156,0
2018-07-09,0.058857892405874246,0.3713319272674752,31.64030026847684,0
2018-07-10,0.07876552834321604,0.39820819184191164,33.920439277550926,0
2018-07-11,0.0766611467884557,0.491719689782774,33.429037159384556,0
2018-07-12,0.0743099542040806,0.44821783926685144,32.92937510284177,0
2018-07-13,0.08224086807808906,0.45032434878724115,35.65494400164082,0
2018-07-16,0.07952323881748224,0.51289998657318,35.33734722920911,0
2018-07-17,0.07272552079241912,0.5016880224719122,34.40679460200556,0
2018-07-18,0.0663471556173949,0.47901605465115876,33.686585245250456,0
2018-07-19,0.04755962217737597,0.45776775987335144,30.918986681825263,0
2018-07-20,0.05199455351415594,0.2774659669573448,31.714610461490214,0
2018-07-23,0.055470081129144866,0.3077137540903125,32.50538525359445,0
2018-07-24,0.06419654859312995,0.3178309317238208,33.77775362516153,0
2018-07-25,0.07829112477123168,0.34556822638325546,36.3484741724322,0
2018-07-26,0.08185919471481196,0.37532071364798886,37.12429521588318,0
2018-07-27,0.09581245329745958,0.3849063315031387,41.23456629653049,0
2018-07-30,0.09280250321925987,0.44350312003098136,40.559946014785716,0
2018-07-31,0.09463156193622613,0.42242353191996235,41.62110510247075,0
2018-08-01,0.061834548065149875,0.44333523968519595,34.02684262672761,0
2018-08-02,0.05470395267938244,0.3051100298885105,33.51974457612592,0
2018-08-03,0.04750623009570365,0.27213406018339115,32.05072826276436,0
2018-08-06,0.04248709459942557,0.24501160389507914,30.417563076152785,0
2018-08-07,0.03986693714298273,0.287598928076223,32.88485257512202,0
2018-08-08,0.03167803766493282,0.25796316969321786,31.928722501599783,0
2018-08-09,0.04327694380870106,0.2559826013027121,32.67620053619185,0
2018-08-10,0.02516338300483767,0.39717286403950613,30.570912794007032,0
2018-08-13,0.031804909740949405,0.3294877729956931,31.48907726240925,0
2018-08-14,0.03330942476123333,0.3502799310368564,32.21655426980321,0
2018-08-15,0.06965224596878805,0.3589479208640993,32.27326620754487,0
2018-08-16,0.05520448524279775,0.4010852973576586,30.072239831909094,0
2018-08-17,0.04607922603431547,0.29897661723603575,29.232635092566518,0
2018-08-20,0.04057810267610673,0.318130986048321,28.478520790875862,0
2018-08-21,0.036317847360149536,0.2969519292884737,28.590538560451566,0
2018-08-22,0.041452764118857566,0.31352267904003617,28.591727207658256,0
2018-08-23,0.05015087282311903,0.2992526909957789,28.08384301934804,0
2018-08-24,0.058012311544805684,0.300268476181971,28.600277486223195,0
2018-08-27,0.06155918738164701,0.3282926371007774,27.875694238415043,0
2018-08-28,0.06579857219094531,0.37882834172149193,27.5496801566222,0
2018-08-29,0.06727413703195761,0.42869201829374504,28.015909116502463,0
2018-08-30,0.07051498417740287,0.41941963720111164,27.81894885490643,0
2018-08-31,0.06721860394805912,0.4576002077943997,27.1967770707975,0
2018-09-04,0.0670045794680636,0.4456565690852429,27.464142326941353,0
2018-09-05,0.08667498284446928,0.4624949376142114,31.304061405255286,0
2018-09-06,0.08496167814288569,0.542088234777455,33.18535560851626,0
2018-09-07,0.08754775757094002,0.5560905143535557,33.737929561381264,0
2018-09-10,0.08921738934131795,0.5392326271992769,35.00645901729928,0
2018-09-11,0.07712287686226027,0.5751782591322778,32.83258354602527,0
2018-09-12,0.05718328146485607,0.5168855686261896,30.712623897666038,0
2018-09-13,0.06469015303153114,0.4569965136876937,31.576083688180734,0
2018-09-14,0.05668983576198183,0.30584890699629386,31.529901614529756,0
2018-09-17,0.04826272138345988,0.27547662734759987,30.770999865775163,0
2018-09-18,0.051857739091810906,0.26782601573493564,31.266355340761997,0
2018-09-19,0.03521235162959879,0.2641827100429049,30.00501133242362,0
2018-09-20,0.037768101273229604,0.24492038639779568,29.891572541934977,0
2018-09-21,0.029012249748317842,0.26866675473831114,30.63809820544241,0
2018-09-24,0.04157668804051706,0.2684760636061078,30.928138039290882,0
2018-09-25,0.045136377219604285,0.27905708121722606,31.05345489943575,0
2018-09-26,0.0598342575073465,0.2775781316908479,31.67545014947728,0
2018-09-27,0.057046745529363285,0.2990876492149366,31.721552968327774,0
2018-09-28,0.05426947283390238,0.2940202945420999,31.656635844259654,0
2018-10-01,0.059242328917930465,0.2906347274304557,32.019673783637934,0
2018-10-02,0.06080189774908096,0.2984644893126953,31.97894281353917,0
2018-10-03,0.046649155495505745,0.3682115198063889,30.57731546991319,0
2018-10-04,0.07141875396877406,0.3362463467916459,32.33841841653438,0
2018-10-05,0.0705538126617018,0.336574461185636,32.35165295623761,0
2018-10-08,0.08082188390000944,0.3247305167364924,33.43426353187755,0
2018-10-09,0.08582518794880922,0.38942921844734224,34.08339155744271,0
2018-10-10,0.07516357785650118,0.4000634672185204,32.36696641685746,0
2018-10-11,0.0652963939900486,0.32328697061698386,31.29219122132735,0
2018-10-12,0.05996496700463094,0.2976578207958619,30.710348846625354,0
2018-10-15,0.05128870730002877,0.287899525386549,30.00924040902747,0
2018-10-16,0.03209154396933034,0.27791087226717837,29.188764247739485,0
2018-10-17,0.02259775000041042,0.24843467194249086,28.765246225335556,0
2018-10-18,0.025368300410138822,0.2376219612693249,28.36675221434863,0
2018-10-19,0.016899671600305588,0.2451561649934264,28.613572708751306,0
2018-10-22,0.021131263168429726,0.2729344828758121,29.654878259110344,0
2018-10-23,0.01230337738003584,0.26673731053360145,29.740450518006444,0
2018-10-24,0.010136938043102894,0.2577579016379247,29.331884955313132,0
2018-10-25,0.009807605253241647,0.2688125465507797,29.803571138605427,0
2018-10-26,0.007891115147420358,0.24885003907399,29.334660386506666,0
2018-10-29,0.005703843445464152,0.25153183536216206,29.311407490724875,0
2018-10-30,0.026109090823418057,0.24713820964140415,28.223840573595943,0
2018-10-31,0.0058350011317989114,0.24323056407060067,28.627273324441074,0
2018-11-01,-0.0017697207099676149,0.2818174964067517,29.694619576215384,0
2018-11-02,-0.03731867611079043,0.2813831960963441,31.951230974554644,0
2018-11-05,-0.010372417213115881,0.376031013166144,28.766238876882237,0
2018-11-06,0.017423863541933926,0.3303256282252572,27.08601882963677,0
2018-11-07,0.016456608150989815,0.29947585506545216,27.010187670305775,0
2018-11-08,0.01361947333482938,0.31360544930450907,26.98425376098514,0
2018-11-09,-0.003269807451883544,0.3155404770218819,27.120833789792627,0
2018-11-12,-0.018191431022374083,0.3372665557098672,28.137991661951787,0
2018-11-13,-0.027552928824961853,0.35660047865566846,28.96053209942337,0
2018-11-14,-0.03801639250655686,0.3607741098308904,30.2184755191005,0
2018-11-15,-0.028213057660420482,0.3753718266000302,29.179110019710713,0
2018-11-16,-0.008822788659925251,0.34496262112665543,27.225229661062226,0
2018-11-19,-0.00016187119242783155,0.3062584040012407,26.553804176850363,0
2018-11-20,0.0054133375172495946,0.28942025353137585,26.03586604538307,0
2018-11-21,0.036436512111355235,0.286490724483467,24.971034482152668,0
2018-11-23,0.01769236617368719,0.22773441181157617,24.343102931362903,0
2018-11-26,0.0012890049350122723,0.25633580997376737,24.666291516725405,0
2018-11-27,-0.00874769249248697,0.2906653208855825,24.617039573592916,0
2018-11-28,0.009110903271429827,0.2792624511116399,24.188488953436956,0
2018-11-29,0.008754101466816877,0.2633977369080002,24.687123814030674,0
2018-11-30,-0.0005273696789034332,0.26691531977041016,24.685994742260696,0
2018-12-03,0.03181824152554924,0.2775675717965794,23.26597246863441,0
2018-12-04,0.045569712834481635,0.17675354727095866,23.192156959601668,0
2018-12-06,0.050117902606475084,0.17183983692796384,23.167812376426593,0
2018-12-07,0.05538578520421744,0.15756824357071614,22.75326590084795,0
2018-12-10,0.050040639479590254,0.15311684992464442,22.17503475238132,0
2018-12-11,0.05510813298778228,0.15726972486392837,22.52335879784007,0
2018-12-12,0.08152941035178074,0.14012679031936648,22.59869378267914,0
2018-12-13,0.08244288208938144,0.16051501847998856,22.339454355573913,0
2018-12-14,0.07675519949638421,0.15833498353777953,22.02162334006106,0
2018-12-17,0.06239271088102871,0.14553328843369484,21.159864645239573,0
2018-12-18,0.03719328126622923,0.1508662919936664,21.125089641566085,0
2018-12-19,0.0018533858450568985,0.12744011362394114,20.90112908814924,0
2018-12-20,-0.023820248687300705,0.10158149865272786,20.964512785114238,0
2018-12-21,-0.04957629616447967,0.10310213769655902,22.032611458972774,0
2018-12-24,-0.07570419361071767,0.13312787061837972,24.967176723882993,0
2018-12-26,-0.04700687931699843,0.15280774960516452,22.490770160718018,0
