,spread,half_life_roll,mean_crossings_roll,adf_p_roll,mr_regime_v2,mr_regime_adf,mr_regime_final
2019-06-21,-0.019996684756962146,11.111041949122935,25.0,0.09071143935918158,1,0,0
2019-06-24,-0.019565505262839622,11.218029649951612,25.0,0.09641948154103946,1,0,0
2019-06-25,-0.02143444376663961,11.054622118399204,25.0,0.10698290726110238,1,0,0
2019-06-26,-0.013783805459381071,11.193133166462202,23.0,0.21380685755664364,1,0,0
2019-06-27,-0.015688169326352863,11.215292665431825,21.0,0.22412706704841934,1,0,0
2019-06-28,-0.019606003574800468,11.240305908148502,21.0,0.11845006859623058,1,0,0
2019-07-01,-0.013947623651850982,11.114856218635484,23.0,0.11362195447384377,1,0,0
2019-07-02,-0.009627704451762753,10.936764399248505,23.0,0.10991040518585199,1,0,0
2019-07-03,-0.011946002780638842,10.801952783568025,23.0,0.2669960162884015,1,0,0
2019-07-05,-0.013904101718726913,11.01730887946683,23.0,0.27514963944744786,1,0,0
2019-07-08,-0.012595617147864502,11.090210434520435,21.0,0.2728320172384907,1,0,0
2019-07-09,-0.01583163766296547,11.273900563308159,21.0,0.2788080560533249,1,0,0
2019-07-10,-0.019380788975619012,11.396967848251405,20.0,0.2872380178068274,1,0,0
2019-07-11,-0.018511003604817944,11.361001503471936,20.0,0.2813173855418868,1,0,0
